Relationship, Support, Confidence, Lift, Leverage, Conviction
"{7190, 88631}' -> '{12305, 92490, 51657}", 0.021390, 0.897959, 36.576278, 0.020806, 9.559407
"{51657, 7190}' -> '{12305, 92490, 88631}", 0.021390, 0.871287, 37.731318, 0.020823, 7.589825
"{92490, 7190}' -> '{12305, 51657, 88631}", 0.021390, 0.880000, 38.108632, 0.020829, 8.140901
"{51657, 88631}' -> '{12305, 92490, 7190}", 0.021390, 0.897959, 37.695960, 0.020823, 9.566553
"{92490, 88631}' -> '{12305, 51657, 7190}", 0.021390, 0.907216, 38.084578, 0.020829, 10.521039
"{51657, 92490}' -> '{12305, 7190, 88631}", 0.021390, 0.854369, 36.998671, 0.020812, 6.708102
"{12305, 7190, 88631}' -> '{51657, 92490}", 0.021390, 0.926316, 36.998671, 0.020812, 13.231648
"{12305, 51657, 7190}' -> '{92490, 88631}", 0.021390, 0.897959, 38.084578, 0.020829, 9.568935
"{12305, 92490, 7190}' -> '{51657, 88631}", 0.021390, 0.897959, 37.695960, 0.020823, 9.566553
"{12305, 51657, 88631}' -> '{92490, 7190}", 0.021390, 0.926316, 38.108632, 0.020829, 13.241544
"{12305, 92490, 88631}' -> '{51657, 7190}", 0.021390, 0.926316, 37.731318, 0.020823, 13.238246
"{12305, 92490, 51657}' -> '{7190, 88631}", 0.021390, 0.871287, 36.576278, 0.020806, 7.584159
"{51657, 7190, 88631}' -> '{12305, 92490}", 0.021390, 0.936170, 37.032733, 0.020813, 15.270620
"{92490, 7190, 88631}' -> '{12305, 51657}", 0.021390, 0.946237, 37.430935, 0.020819, 18.129800
"{51657, 92490, 7190}' -> '{12305, 88631}", 0.021390, 0.907216, 37.699885, 0.020823, 10.518419
"{51657, 92490, 88631}' -> '{12305, 7190}", 0.021390, 0.936170, 37.758865, 0.020824, 15.278237
"{12305, 51657, 7190, 88631}' -> '{92490}", 0.021390, 0.967033, 37.531827, 0.020820, 29.551774
"{12305, 92490, 7190, 88631}' -> '{51657}", 0.021390, 0.967033, 37.181062, 0.020815, 29.544400
"{12305, 92490, 51657, 7190}' -> '{88631}", 0.021390, 0.926316, 37.361404, 0.020818, 13.234947
"{12305, 92490, 51657, 88631}' -> '{7190}", 0.021390, 0.956522, 37.477433, 0.020820, 22.412980
"{51657, 92490, 7190, 88631}' -> '{12305}", 0.021390, 0.977778, 26.120635, 0.020571, 43.315506
"{95398}' -> '{51657, 24746, 92490, 88631}", 0.021390, 0.807339, 36.904383, 0.020811, 5.076927
"{88631}' -> '{51657, 24746, 92490, 95398}", 0.021390, 0.862745, 37.361404, 0.020818, 7.117473
"{51657}' -> '{24746, 92490, 95398, 88631}", 0.021390, 0.822430, 37.594185, 0.020821, 5.508380
"{24746}' -> '{51657, 92490, 95398, 88631}", 0.021390, 0.846154, 37.837793, 0.020825, 6.354643
"{92490}' -> '{51657, 24746, 95398, 88631}", 0.021390, 0.830189, 37.123872, 0.020814, 5.757198
"{95398, 88631}' -> '{51657, 24746, 92490}", 0.021390, 0.888889, 37.699885, 0.020823, 8.787798
"{51657, 95398}' -> '{24746, 92490, 88631}", 0.021390, 0.838095, 37.477433, 0.020820, 6.038348
"{24746, 95398}' -> '{51657, 92490, 88631}", 0.021390, 0.862745, 37.758865, 0.020824, 7.119244
"{92490, 95398}' -> '{51657, 24746, 88631}", 0.021390, 0.854369, 37.392274, 0.020818, 6.709771
"{51657, 88631}' -> '{24746, 92490, 95398}", 0.021390, 0.897959, 38.084578, 0.020829, 9.568935
"{24746, 88631}' -> '{51657, 92490, 95398}", 0.021390, 0.907216, 36.953353, 0.020812, 10.513180
"{92490, 88631}' -> '{51657, 24746, 95398}", 0.021390, 0.907216, 37.699885, 0.020823, 10.518419
"{51657, 24746}' -> '{92490, 95398, 88631}", 0.021390, 0.871287, 38.132715, 0.020829, 7.591713
"{51657, 92490}' -> '{24746, 95398, 88631}", 0.021390, 0.854369, 36.998671, 0.020812, 6.708102
"{24746, 92490}' -> '{51657, 95398, 88631}", 0.021390, 0.888889, 38.092593, 0.020829, 8.789985
"{51657, 95398, 88631}' -> '{24746, 92490}", 0.021390, 0.916667, 38.092593, 0.020829, 11.711230
"{24746, 95398, 88631}' -> '{51657, 92490}", 0.021390, 0.926316, 36.998671, 0.020812, 13.231648
"{92490, 95398, 88631}' -> '{51657, 24746}", 0.021390, 0.936170, 38.132715, 0.020829, 15.282045
"{51657, 24746, 95398}' -> '{92490, 88631}", 0.021390, 0.888889, 37.699885, 0.020823, 8.787798
"{51657, 92490, 95398}' -> '{24746, 88631}", 0.021390, 0.871287, 36.953353, 0.020812, 7.586048
"{24746, 92490, 95398}' -> '{51657, 88631}", 0.021390, 0.907216, 38.084578, 0.020829, 10.521039
"{51657, 24746, 88631}' -> '{92490, 95398}", 0.021390, 0.936170, 37.392274, 0.020818, 15.274429
"{51657, 92490, 88631}' -> '{24746, 95398}", 0.021390, 0.936170, 37.758865, 0.020824, 15.278237
"{24746, 92490, 88631}' -> '{51657, 95398}", 0.021390, 0.956522, 37.477433, 0.020820, 22.412980
"{51657, 24746, 92490}' -> '{95398, 88631}", 0.021390, 0.907216, 37.699885, 0.020823, 10.518419
"{51657, 24746, 95398, 88631}' -> '{92490}", 0.021390, 0.956522, 37.123872, 0.020814, 22.407389
"{51657, 92490, 95398, 88631}' -> '{24746}", 0.021390, 0.956522, 37.837793, 0.020825, 22.418570
"{24746, 92490, 95398, 88631}' -> '{51657}", 0.021390, 0.977778, 37.594185, 0.020821, 43.829604
"{51657, 24746, 92490, 95398}' -> '{88631}", 0.021390, 0.926316, 37.361404, 0.020818, 13.234947
"{51657, 24746, 92490, 88631}' -> '{95398}", 0.021390, 0.977778, 36.904383, 0.020811, 43.807728
"{12305}' -> '{24746, 92490, 95398, 88631}", 0.021390, 0.571429, 26.120635, 0.020571, 2.282288
"{95398}' -> '{12305, 24746, 92490, 88631}", 0.021390, 0.807339, 36.904383, 0.020811, 5.076927
"{88631}' -> '{12305, 24746, 92490, 95398}", 0.021390, 0.862745, 37.361404, 0.020818, 7.117473
"{24746}' -> '{12305, 92490, 95398, 88631}", 0.021390, 0.846154, 37.837793, 0.020825, 6.354643
"{92490}' -> '{12305, 24746, 95398, 88631}", 0.021390, 0.830189, 37.123872, 0.020814, 5.757198
"{12305, 95398}' -> '{24746, 92490, 88631}", 0.021390, 0.830189, 37.123872, 0.020814, 5.757198
"{12305, 88631}' -> '{24746, 92490, 95398}", 0.021390, 0.888889, 37.699885, 0.020823, 8.787798
"{12305, 24746}' -> '{92490, 95398, 88631}", 0.021390, 0.871287, 38.132715, 0.020829, 7.591713
"{12305, 92490}' -> '{24746, 95398, 88631}", 0.021390, 0.846154, 36.642915, 0.020807, 6.349903
"{95398, 88631}' -> '{12305, 24746, 92490}", 0.021390, 0.888889, 37.699885, 0.020823, 8.787798
"{24746, 95398}' -> '{12305, 92490, 88631}", 0.021390, 0.862745, 37.361404, 0.020818, 7.117473
"{92490, 95398}' -> '{12305, 24746, 88631}", 0.021390, 0.854369, 37.392274, 0.020818, 6.709771
"{24746, 88631}' -> '{12305, 92490, 95398}", 0.021390, 0.907216, 36.953353, 0.020812, 10.513180
"{92490, 88631}' -> '{12305, 24746, 95398}", 0.021390, 0.907216, 37.699885, 0.020823, 10.518419
"{24746, 92490}' -> '{12305, 95398, 88631}", 0.021390, 0.888889, 38.092593, 0.020829, 8.789985
"{12305, 95398, 88631}' -> '{24746, 92490}", 0.021390, 0.916667, 38.092593, 0.020829, 11.711230
"{12305, 24746, 95398}' -> '{92490, 88631}", 0.021390, 0.888889, 37.699885, 0.020823, 8.787798
"{12305, 92490, 95398}' -> '{24746, 88631}", 0.021390, 0.871287, 36.953353, 0.020812, 7.586048
"{12305, 24746, 88631}' -> '{92490, 95398}", 0.021390, 0.936170, 37.392274, 0.020818, 15.274429
"{12305, 92490, 88631}' -> '{24746, 95398}", 0.021390, 0.926316, 37.361404, 0.020818, 13.234947
"{12305, 24746, 92490}' -> '{95398, 88631}", 0.021390, 0.907216, 37.699885, 0.020823, 10.518419
"{24746, 95398, 88631}' -> '{12305, 92490}", 0.021390, 0.926316, 36.642915, 0.020807, 13.228349
"{92490, 95398, 88631}' -> '{12305, 24746}", 0.021390, 0.936170, 38.132715, 0.020829, 15.282045
"{24746, 92490, 95398}' -> '{12305, 88631}", 0.021390, 0.907216, 37.699885, 0.020823, 10.518419
"{24746, 92490, 88631}' -> '{12305, 95398}", 0.021390, 0.956522, 37.123872, 0.020814, 22.407389
"{12305, 24746, 95398, 88631}' -> '{92490}", 0.021390, 0.956522, 37.123872, 0.020814, 22.407389
"{12305, 92490, 95398, 88631}' -> '{24746}", 0.021390, 0.956522, 37.837793, 0.020825, 22.418570
"{12305, 24746, 92490, 95398}' -> '{88631}", 0.021390, 0.926316, 37.361404, 0.020818, 13.234947
"{12305, 24746, 92490, 88631}' -> '{95398}", 0.021390, 0.977778, 36.904383, 0.020811, 43.807728
"{24746, 92490, 95398, 88631}' -> '{12305}", 0.021390, 0.977778, 26.120635, 0.020571, 43.315506
"{12305}' -> '{51657, 24746, 92490, 88631}", 0.021390, 0.571429, 26.120635, 0.020571, 2.282288
"{88631}' -> '{12305, 24746, 51657, 92490}", 0.021390, 0.862745, 37.361404, 0.020818, 7.117473
"{51657}' -> '{12305, 24746, 92490, 88631}", 0.021390, 0.822430, 37.594185, 0.020821, 5.508380
"{24746}' -> '{12305, 92490, 51657, 88631}", 0.021390, 0.846154, 37.837793, 0.020825, 6.354643
"{92490}' -> '{12305, 24746, 51657, 88631}", 0.021390, 0.830189, 37.531827, 0.020820, 5.758629
"{12305, 88631}' -> '{51657, 24746, 92490}", 0.021390, 0.888889, 37.699885, 0.020823, 8.787798
"{12305, 51657}' -> '{24746, 92490, 88631}", 0.021390, 0.846154, 37.837793, 0.020825, 6.354643
"{12305, 24746}' -> '{51657, 92490, 88631}", 0.021390, 0.871287, 38.132715, 0.020829, 7.591713
"{12305, 92490}' -> '{51657, 24746, 88631}", 0.021390, 0.846154, 37.032733, 0.020813, 6.351483
"{51657, 88631}' -> '{12305, 24746, 92490}", 0.021390, 0.897959, 38.084578, 0.020829, 9.568935
"{24746, 88631}' -> '{12305, 92490, 51657}", 0.021390, 0.907216, 36.953353, 0.020812, 10.513180
"{92490, 88631}' -> '{12305, 24746, 51657}", 0.021390, 0.907216, 38.084578, 0.020829, 10.521039
"{51657, 24746}' -> '{12305, 92490, 88631}", 0.021390, 0.871287, 37.731318, 0.020823, 7.589825
"{51657, 92490}' -> '{12305, 24746, 88631}", 0.021390, 0.854369, 37.392274, 0.020818, 6.709771
"{24746, 92490}' -> '{12305, 51657, 88631}", 0.021390, 0.888889, 38.493567, 0.020835, 8.792173
"{12305, 51657, 88631}' -> '{24746, 92490}", 0.021390, 0.926316, 38.493567, 0.020835, 13.244843
"{12305, 24746, 88631}' -> '{51657, 92490}", 0.021390, 0.936170, 37.392274, 0.020818, 15.274429
"{12305, 92490, 88631}' -> '{51657, 24746}", 0.021390, 0.926316, 37.731318, 0.020823, 13.238246
"{12305, 24746, 51657}' -> '{92490, 88631}", 0.021390, 0.897959, 38.084578, 0.020829, 9.568935
"{12305, 92490, 51657}' -> '{24746, 88631}", 0.021390, 0.871287, 36.953353, 0.020812, 7.586048
"{12305, 24746, 92490}' -> '{51657, 88631}", 0.021390, 0.907216, 38.084578, 0.020829, 10.521039
"{51657, 24746, 88631}' -> '{12305, 92490}", 0.021390, 0.936170, 37.032733, 0.020813, 15.270620
"{51657, 92490, 88631}' -> '{12305, 24746}", 0.021390, 0.936170, 38.132715, 0.020829, 15.282045
"{24746, 92490, 88631}' -> '{12305, 51657}", 0.021390, 0.956522, 37.837793, 0.020825, 22.418570
"{51657, 24746, 92490}' -> '{12305, 88631}", 0.021390, 0.907216, 37.699885, 0.020823, 10.518419
"{12305, 24746, 51657, 88631}' -> '{92490}", 0.021390, 0.967033, 37.531827, 0.020820, 29.551774
"{12305, 92490, 51657, 88631}' -> '{24746}", 0.021390, 0.956522, 37.837793, 0.020825, 22.418570
"{12305, 24746, 92490, 88631}' -> '{51657}", 0.021390, 0.977778, 37.594185, 0.020821, 43.829604
"{12305, 24746, 51657, 92490}' -> '{88631}", 0.021390, 0.926316, 37.361404, 0.020818, 13.234947
"{51657, 24746, 92490, 88631}' -> '{12305}", 0.021390, 0.977778, 26.120635, 0.020571, 43.315506
"{12305}' -> '{51657, 24746, 7190, 88631}", 0.021147, 0.564935, 25.823810, 0.020328, 2.248224
"{7190}' -> '{12305, 24746, 51657, 88631}", 0.021147, 0.828571, 37.458713, 0.020583, 5.704302
"{88631}' -> '{12305, 24746, 51657, 7190}", 0.021147, 0.852941, 38.141304, 0.020593, 6.647934
"{51657}' -> '{12305, 24746, 7190, 88631}", 0.021147, 0.813084, 37.166978, 0.020578, 5.232961
"{24746}' -> '{12305, 51657, 7190, 88631}", 0.021147, 0.836538, 37.818893, 0.020588, 5.982327
"{12305, 7190}' -> '{51657, 24746, 88631}", 0.021147, 0.852941, 37.329787, 0.020581, 6.644628
"{12305, 88631}' -> '{51657, 24746, 7190}", 0.021147, 0.878788, 38.056140, 0.020592, 8.059492
"{12305, 51657}' -> '{24746, 7190, 88631}", 0.021147, 0.836538, 37.005583, 0.020576, 5.979353
"{12305, 24746}' -> '{51657, 7190, 88631}", 0.021147, 0.861386, 37.699389, 0.020586, 7.049448
"{7190, 88631}' -> '{12305, 24746, 51657}", 0.021147, 0.887755, 37.267597, 0.020580, 8.696866
"{51657, 7190}' -> '{12305, 24746, 88631}", 0.021147, 0.861386, 37.699389, 0.020586, 7.049448
"{24746, 7190}' -> '{12305, 51657, 88631}", 0.021147, 0.887755, 38.444468, 0.020597, 8.703363
"{51657, 88631}' -> '{12305, 24746, 7190}", 0.021147, 0.887755, 38.444468, 0.020597, 8.703363
"{24746, 88631}' -> '{12305, 51657, 7190}", 0.021147, 0.896907, 37.651799, 0.020586, 9.468935
"{51657, 24746}' -> '{12305, 7190, 88631}", 0.021147, 0.861386, 37.302553, 0.020580, 7.047694
"{12305, 7190, 88631}' -> '{51657, 24746}", 0.021147, 0.915789, 37.302553, 0.020580, 11.583465
"{12305, 51657, 7190}' -> '{24746, 88631}", 0.021147, 0.887755, 37.651799, 0.020586, 8.699032
"{12305, 24746, 7190}' -> '{51657, 88631}", 0.021147, 0.915789, 38.444468, 0.020597, 11.592124
"{12305, 51657, 88631}' -> '{24746, 7190}", 0.021147, 0.915789, 38.444468, 0.020597, 11.592124
"{12305, 24746, 88631}' -> '{51657, 7190}", 0.021147, 0.925532, 37.699389, 0.020586, 13.098896
"{12305, 24746, 51657}' -> '{7190, 88631}", 0.021147, 0.887755, 37.267597, 0.020580, 8.696866
"{51657, 7190, 88631}' -> '{12305, 24746}", 0.021147, 0.925532, 37.699389, 0.020586, 13.098896
"{24746, 7190, 88631}' -> '{12305, 51657}", 0.021147, 0.935484, 37.005583, 0.020576, 15.108167
"{51657, 24746, 7190}' -> '{12305, 88631}", 0.021147, 0.915789, 38.056140, 0.020592, 11.589238
"{51657, 24746, 88631}' -> '{12305, 7190}", 0.021147, 0.925532, 37.329787, 0.020581, 13.095631
"{12305, 51657, 7190, 88631}' -> '{24746}", 0.021147, 0.956044, 37.818893, 0.020588, 22.174890
"{12305, 24746, 7190, 88631}' -> '{51657}", 0.021147, 0.966667, 37.166978, 0.020578, 29.219737
"{12305, 24746, 51657, 7190}' -> '{88631}", 0.021147, 0.945652, 38.141304, 0.020593, 17.943801
"{12305, 24746, 51657, 88631}' -> '{7190}", 0.021147, 0.956044, 37.458713, 0.020583, 22.169360
"{51657, 24746, 7190, 88631}' -> '{12305}", 0.021147, 0.966667, 25.823810, 0.020328, 28.877004
"{88631}' -> '{24746, 92490, 95398, 7190}", 0.020904, 0.843137, 38.117216, 0.020356, 6.233988
"{95398}' -> '{24746, 92490, 7190, 88631}", 0.020904, 0.788991, 36.885321, 0.020337, 4.637759
"{7190}' -> '{24746, 92490, 95398, 88631}", 0.020904, 0.819048, 37.439577, 0.020346, 5.405419
"{24746}' -> '{92490, 7190, 95398, 88631}", 0.020904, 0.826923, 37.799573, 0.020351, 5.651380
"{92490}' -> '{24746, 7190, 95398, 88631}", 0.020904, 0.811321, 36.678831, 0.020334, 5.182766
"{95398, 88631}' -> '{24746, 92490, 7190}", 0.020904, 0.868687, 38.427718, 0.020360, 7.443233
"{7190, 88631}' -> '{24746, 92490, 95398}", 0.020904, 0.877551, 37.219020, 0.020343, 7.974113
"{24746, 88631}' -> '{92490, 95398, 7190}", 0.020904, 0.886598, 37.602721, 0.020348, 8.610266
"{92490, 88631}' -> '{24746, 95398, 7190}", 0.020904, 0.886598, 37.994416, 0.020354, 8.612410
"{95398, 7190}' -> '{24746, 92490, 88631}", 0.020904, 0.843137, 37.702899, 0.020350, 6.232438
"{24746, 95398}' -> '{92490, 7190, 88631}", 0.020904, 0.843137, 37.297491, 0.020344, 6.230888
"{92490, 95398}' -> '{24746, 7190, 88631}", 0.020904, 0.834951, 36.935379, 0.020338, 5.921859
"{24746, 7190}' -> '{92490, 95398, 88631}", 0.020904, 0.877551, 38.406861, 0.020360, 7.980068
"{92490, 7190}' -> '{24746, 95398, 88631}", 0.020904, 0.860000, 37.242526, 0.020343, 6.977915
"{24746, 92490}' -> '{7190, 95398, 88631}", 0.020904, 0.868687, 37.618713, 0.020349, 7.439531
"{7190, 95398, 88631}' -> '{24746, 92490}", 0.020904, 0.905263, 37.618713, 0.020349, 10.301545
"{24746, 95398, 88631}' -> '{92490, 7190}", 0.020904, 0.905263, 37.242526, 0.020343, 10.298979
"{92490, 95398, 88631}' -> '{24746, 7190}", 0.020904, 0.914894, 38.406861, 0.020360, 11.470102
"{24746, 7190, 88631}' -> '{92490, 95398}", 0.020904, 0.924731, 36.935379, 0.020338, 12.953087
"{92490, 7190, 88631}' -> '{24746, 95398}", 0.020904, 0.924731, 37.297491, 0.020344, 12.956316
"{24746, 92490, 88631}' -> '{95398, 7190}", 0.020904, 0.934783, 37.702899, 0.020350, 14.953168
"{24746, 95398, 7190}' -> '{92490, 88631}", 0.020904, 0.895833, 37.994416, 0.020354, 9.373651
"{92490, 95398, 7190}' -> '{24746, 88631}", 0.020904, 0.886598, 37.602721, 0.020348, 8.610266
"{24746, 92490, 95398}' -> '{7190, 88631}", 0.020904, 0.886598, 37.219020, 0.020343, 8.608123
"{24746, 92490, 7190}' -> '{95398, 88631}", 0.020904, 0.924731, 38.427718, 0.020360, 12.966004
"{24746, 7190, 95398, 88631}' -> '{92490}", 0.020904, 0.945055, 36.678831, 0.020334, 17.731064
"{92490, 7190, 95398, 88631}' -> '{24746}", 0.020904, 0.955556, 37.799573, 0.020351, 21.931210
"{24746, 92490, 95398, 88631}' -> '{7190}", 0.020904, 0.955556, 37.439577, 0.020346, 21.925741
"{24746, 92490, 7190, 88631}' -> '{95398}", 0.020904, 0.977273, 36.885321, 0.020337, 42.834223
"{24746, 92490, 95398, 7190}' -> '{88631}", 0.020904, 0.945055, 38.117216, 0.020356, 17.748760
"{7190}' -> '{51657, 24746, 92490, 88631}", 0.020904, 0.819048, 37.439577, 0.020346, 5.405419
"{88631}' -> '{51657, 24746, 92490, 7190}", 0.020904, 0.843137, 38.117216, 0.020356, 6.233988
"{51657}' -> '{24746, 92490, 7190, 88631}", 0.020904, 0.803738, 37.574766, 0.020348, 4.986249
"{24746}' -> '{51657, 92490, 7190, 88631}", 0.020904, 0.826923, 37.799573, 0.020351, 5.651380
"{92490}' -> '{51657, 24746, 7190, 88631}", 0.020904, 0.811321, 37.086373, 0.020341, 5.184054
"{7190, 88631}' -> '{51657, 24746, 92490}", 0.020904, 0.877551, 37.219020, 0.020343, 7.974113
"{51657, 7190}' -> '{24746, 92490, 88631}", 0.020904, 0.851485, 38.076195, 0.020355, 6.582758
"{24746, 7190}' -> '{51657, 92490, 88631}", 0.020904, 0.877551, 38.406861, 0.020360, 7.980068
"{92490, 7190}' -> '{51657, 24746, 88631}", 0.020904, 0.860000, 37.638723, 0.020349, 6.979651
"{51657, 88631}' -> '{24746, 92490, 7190}", 0.020904, 0.877551, 38.819838, 0.020366, 7.982053
"{24746, 88631}' -> '{51657, 92490, 7190}", 0.020904, 0.886598, 37.602721, 0.020348, 8.610266
"{92490, 88631}' -> '{51657, 24746, 7190}", 0.020904, 0.886598, 38.394357, 0.020360, 8.614553
"{51657, 24746}' -> '{92490, 7190, 88631}", 0.020904, 0.851485, 37.666773, 0.020349, 6.581121
"{51657, 92490}' -> '{24746, 7190, 88631}", 0.020904, 0.834951, 36.935379, 0.020338, 5.921859
"{24746, 92490}' -> '{51657, 7190, 88631}", 0.020904, 0.868687, 38.018913, 0.020354, 7.441382
"{51657, 7190, 88631}' -> '{24746, 92490}", 0.020904, 0.914894, 38.018913, 0.020354, 11.467246
"{24746, 7190, 88631}' -> '{51657, 92490}", 0.020904, 0.924731, 36.935379, 0.020338, 12.953087
"{92490, 7190, 88631}' -> '{51657, 24746}", 0.020904, 0.924731, 37.666773, 0.020349, 12.959546
"{51657, 24746, 7190}' -> '{92490, 88631}", 0.020904, 0.905263, 38.394357, 0.020360, 10.306676
"{51657, 92490, 7190}' -> '{24746, 88631}", 0.020904, 0.886598, 37.602721, 0.020348, 8.610266
"{24746, 92490, 7190}' -> '{51657, 88631}", 0.020904, 0.924731, 38.819838, 0.020366, 12.969234
"{51657, 24746, 88631}' -> '{92490, 7190}", 0.020904, 0.914894, 37.638723, 0.020349, 11.464390
"{51657, 92490, 88631}' -> '{24746, 7190}", 0.020904, 0.914894, 38.406861, 0.020360, 11.470102
"{24746, 92490, 88631}' -> '{51657, 7190}", 0.020904, 0.934783, 38.076195, 0.020355, 14.956895
"{51657, 24746, 92490}' -> '{7190, 88631}", 0.020904, 0.886598, 37.219020, 0.020343, 8.608123
"{51657, 24746, 7190, 88631}' -> '{92490}", 0.020904, 0.955556, 37.086373, 0.020341, 21.920272
"{51657, 92490, 7190, 88631}' -> '{24746}", 0.020904, 0.955556, 37.799573, 0.020351, 21.931210
"{24746, 92490, 7190, 88631}' -> '{51657}", 0.020904, 0.977273, 37.574766, 0.020348, 42.855613
"{51657, 24746, 92490, 7190}' -> '{88631}", 0.020904, 0.945055, 38.117216, 0.020356, 17.748760
"{51657, 24746, 92490, 88631}' -> '{7190}", 0.020904, 0.955556, 37.439577, 0.020346, 21.925741
"{12305}' -> '{24746, 92490, 7190, 88631}", 0.020904, 0.558442, 26.107143, 0.020104, 2.216263
"{7190}' -> '{12305, 24746, 92490, 88631}", 0.020904, 0.819048, 37.439577, 0.020346, 5.405419
"{88631}' -> '{12305, 24746, 92490, 7190}", 0.020904, 0.843137, 38.117216, 0.020356, 6.233988
"{24746}' -> '{12305, 92490, 7190, 88631}", 0.020904, 0.826923, 37.384193, 0.020345, 5.649976
"{92490}' -> '{12305, 24746, 7190, 88631}", 0.020904, 0.811321, 37.086373, 0.020341, 5.184054
"{12305, 7190}' -> '{24746, 92490, 88631}", 0.020904, 0.843137, 37.702899, 0.020350, 6.232438
"{12305, 88631}' -> '{24746, 92490, 7190}", 0.020904, 0.868687, 38.427718, 0.020360, 7.443233
"{12305, 24746}' -> '{92490, 7190, 88631}", 0.020904, 0.851485, 37.666773, 0.020349, 6.581121
"{12305, 92490}' -> '{24746, 7190, 88631}", 0.020904, 0.826923, 36.580232, 0.020333, 5.647167
"{7190, 88631}' -> '{12305, 24746, 92490}", 0.020904, 0.877551, 37.219020, 0.020343, 7.974113
"{24746, 7190}' -> '{12305, 92490, 88631}", 0.020904, 0.877551, 38.002578, 0.020354, 7.978083
"{92490, 7190}' -> '{12305, 24746, 88631}", 0.020904, 0.860000, 37.638723, 0.020349, 6.979651
"{24746, 88631}' -> '{12305, 92490, 7190}", 0.020904, 0.886598, 37.219020, 0.020343, 8.608123
"{92490, 88631}' -> '{12305, 24746, 7190}", 0.020904, 0.886598, 38.394357, 0.020360, 8.614553
"{24746, 92490}' -> '{12305, 7190, 88631}", 0.020904, 0.868687, 37.618713, 0.020349, 7.439531
"{12305, 7190, 88631}' -> '{24746, 92490}", 0.020904, 0.905263, 37.618713, 0.020349, 10.301545
"{12305, 24746, 7190}' -> '{92490, 88631}", 0.020904, 0.905263, 38.394357, 0.020360, 10.306676
"{12305, 92490, 7190}' -> '{24746, 88631}", 0.020904, 0.877551, 37.219020, 0.020343, 7.974113
"{12305, 24746, 88631}' -> '{92490, 7190}", 0.020904, 0.914894, 37.638723, 0.020349, 11.464390
"{12305, 92490, 88631}' -> '{24746, 7190}", 0.020904, 0.905263, 38.002578, 0.020354, 10.304111
"{12305, 24746, 92490}' -> '{7190, 88631}", 0.020904, 0.886598, 37.219020, 0.020343, 8.608123
